,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENSEMBL,symbol
ENSMUSG00000000001,4988.5473704766,0.123870611846142,0.0343170886688346,3.6095897598282,0.00030668164073681,0.00262048262184131,ENSMUSG00000000001,Gnai3
ENSMUSG00000000003,0,NA,NA,NA,NA,NA,ENSMUSG00000000003,Pbsn
ENSMUSG00000000031,0.344288212931978,0.924547406334276,3.55379993148583,0.260157415768683,0.79474235079374,NA,ENSMUSG00000000031,H19
ENSMUSG00000000037,43.2658587243923,0.61085699906927,0.315374736714674,1.93692432511462,0.0527545944786334,0.180731213767003,ENSMUSG00000000037,Scml2
ENSMUSG00000000058,128.356719417074,0.251616793104672,0.165594422065117,1.51947625992938,0.128642659252059,0.335787057151408,ENSMUSG00000000058,Cav2
ENSMUSG00000000085,408.680470759755,0.231874017853,0.0921374009327026,2.5166112295957,0.0118489492954172,0.0559724045480424,ENSMUSG00000000085,Scmh1
ENSMUSG00000000131,2329.76950446748,-0.203435652887024,0.0499183804061843,-4.07536565152304,4.59421003145975e-05,0.000497539820092715,ENSMUSG00000000131,Xpo6
ENSMUSG00000000134,1113.7302436184,-0.0879104451149998,0.0626750533108162,-1.40263853752205,0.160724653852783,0.388131197734192,ENSMUSG00000000134,Tfe3
ENSMUSG00000000148,480.035284613657,-0.067473934938458,0.0895617406024401,-0.753379004076878,0.451222195935684,0.708967257285117,ENSMUSG00000000148,Brat1
ENSMUSG00000000149,1216.74567785113,-0.0762563379040499,0.0611813060246116,-1.24639931474124,0.212617832708153,0.464054652220497,ENSMUSG00000000149,Gna12
ENSMUSG00000000154,27.7241707655579,0.149752636342875,0.352305437491472,0.425064788693476,0.670789445486571,0.856196226485823,ENSMUSG00000000154,Slc22a18
ENSMUSG00000000182,7.83772036079895,1.26993868648126,0.751226689679643,1.6904866452799,0.0909348910644967,0.266697315916797,ENSMUSG00000000182,Fgf23
ENSMUSG00000000183,0,NA,NA,NA,NA,NA,ENSMUSG00000000183,Fgf6
ENSMUSG00000000184,2018.82409876187,-0.190996700633682,0.0538442213447688,-3.54720889008154,0.000389335759384032,0.00320533940566732,ENSMUSG00000000184,Ccnd2
ENSMUSG00000000194,1013.69953898394,-0.0766937750763152,0.0654095337260148,-1.17251676793122,0.240989644040694,0.502409014423057,ENSMUSG00000000194,Gpr107
ENSMUSG00000000214,0,NA,NA,NA,NA,NA,ENSMUSG00000000214,Th
ENSMUSG00000000215,0,NA,NA,NA,NA,NA,ENSMUSG00000000215,Ins2
ENSMUSG00000000216,0,NA,NA,NA,NA,NA,ENSMUSG00000000216,Scnn1g
ENSMUSG00000000223,18.0446097735835,0.509947495161224,0.427755510154687,1.19214710986847,0.233203567681529,0.491949467353109,ENSMUSG00000000223,Drp2
ENSMUSG00000000244,1434.41388715818,-0.39495981166002,0.0514132889766697,-7.68205690632329,1.56554259945707e-14,6.10497188166881e-13,ENSMUSG00000000244,Tspan32
ENSMUSG00000000247,0.907673923874209,-0.915740942365251,1.99947529060416,-0.457990627175268,0.646959175092667,NA,ENSMUSG00000000247,Lhx2
ENSMUSG00000000248,6.82123856192773,2.51563101852538,0.884158801538498,2.84522533073019,0.00443800160888953,0.0253340380999019,ENSMUSG00000000248,Clec2g
ENSMUSG00000000266,9.94229265425191,2.21879392875547,0.660712474626085,3.35818380001246,0.000784564259826547,0.00585396135914674,ENSMUSG00000000266,Mid2
ENSMUSG00000000295,282.740585067615,0.227232338483495,0.114379616796495,1.98665063625619,0.0469611256983739,0.164840912122177,ENSMUSG00000000295,Hddc2
ENSMUSG00000000296,2.20501149777973,0.124590425597203,1.20597752444655,0.103310735956195,0.917716355153313,0.974154831570829,ENSMUSG00000000296,Tpd52l1
ENSMUSG00000000305,0.0796451972477837,0,4.40735632396697,0,1,NA,ENSMUSG00000000305,Cdh4
ENSMUSG00000000308,0.911195185885488,0.96909532047853,4.18158859405547,0.231752908895962,0.816729934529747,NA,ENSMUSG00000000308,Ckmt1
ENSMUSG00000000339,450.201319848443,-0.00608628550498156,0.0964786883804691,-0.063084248004906,0.949699417584551,0.987484871275078,ENSMUSG00000000339,Rtca
ENSMUSG00000000340,508.596082689549,0.137972189815281,0.0822365599552559,1.67774758441197,0.093396385765655,0.271088144291695,ENSMUSG00000000340,Dbt
ENSMUSG00000000355,744.320645298043,0.063089179491322,0.0761936018631795,0.828011512103221,0.407663980309179,0.67132912381203,ENSMUSG00000000355,Mcts1
ENSMUSG00000000359,0.646130413213671,-0.978304276106558,2.40215471826457,-0.407261142951413,0.683816198590767,NA,ENSMUSG00000000359,Rem1
ENSMUSG00000000392,2.76947051531557,-2.81289910054588,1.40533791894386,-2.0015820128584,0.045329705129489,0.160757591993652,ENSMUSG00000000392,Fap
ENSMUSG00000000394,0,NA,NA,NA,NA,NA,ENSMUSG00000000394,Gcg
ENSMUSG00000000399,1251.73957685165,0.172398859896027,0.0619928930594762,2.78094554694564,0.00542008276423792,0.0300354995753909,ENSMUSG00000000399,Ndufa9
ENSMUSG00000000402,1.01416337640565,-0.686093026841455,2.04302913199895,-0.335821460445923,0.737005505968492,NA,ENSMUSG00000000402,Egfl6
ENSMUSG00000000409,63.9101732621168,0.0893896440802679,0.212406373982789,0.42084256891232,0.673870044720317,0.859086848347871,ENSMUSG00000000409,Lck
ENSMUSG00000000411,0.919850614668391,-0.90601069878196,2.20452303502058,-0.410978104737064,0.681088589744123,NA,ENSMUSG00000000411,Tssk3
ENSMUSG00000000416,1.84225829614028,3.01718570602401,1.59179939538629,1.89545599449848,0.0580320164227923,NA,ENSMUSG00000000416,Cttnbp2
ENSMUSG00000000439,363.446344212865,0.211815681382002,0.102422443728623,2.06805924239834,0.0386344526644637,0.142506840579392,ENSMUSG00000000439,Mkrn2
ENSMUSG00000000440,204.175271417704,0.930674414116385,0.142355902808768,6.5376594560086,6.24890074782138e-11,1.75191075403418e-09,ENSMUSG00000000440,Pparg
ENSMUSG00000000441,1223.55716285685,-6.50379505984281e-05,0.0526243247334921,-0.00123589140436106,0.999013901580664,0.999977900479412,ENSMUSG00000000441,Raf1
ENSMUSG00000000486,989.154379877309,-1.04382074497952,0.0624841703830705,-16.7053629516114,1.19796842624806e-62,2.91075610439143e-60,ENSMUSG00000000486,Sept1
ENSMUSG00000000544,0.169713763516104,0,4.40735632395645,0,1,NA,ENSMUSG00000000544,Gpa33
ENSMUSG00000000560,0.0960699364652409,0.924524776797266,4.40735632396697,0.209768557121136,0.83384831483053,NA,ENSMUSG00000000560,Gabra2
ENSMUSG00000000561,384.354152675507,-0.099158786735551,0.11004925486544,-0.901040055716821,0.367567022787569,0.636385780080186,ENSMUSG00000000561,Wdr77
ENSMUSG00000000562,139.091888526317,-0.537696521598128,0.178457261971372,-3.01302684832397,0.0025865603315992,0.0162665566801943,ENSMUSG00000000562,Adora3
ENSMUSG00000000563,4287.14068135295,0.127012985514249,0.0432179285529666,2.9388957260778,0.0032938387032318,0.0198174066995712,ENSMUSG00000000563,Atp5f1
ENSMUSG00000000568,3452.52004605139,-0.0264118829496663,0.0420255847930789,-0.628471515142747,0.529695101089497,0.765151033220133,ENSMUSG00000000568,Hnrnpd
ENSMUSG00000000600,1052.56352031035,-0.0116552503875305,0.0581131411351863,-0.200561356000657,0.841041577463494,0.94559018426803,ENSMUSG00000000600,Krit1
ENSMUSG00000000605,1056.59008408231,-0.0722285856623652,0.0636397433496359,-1.13496035434245,0.25639192995783,0.522712979406281,ENSMUSG00000000605,Clcn4
ENSMUSG00000000627,32.4817625275196,-1.95356252401054,0.377455652995305,-5.17560807079724,2.27169888797126e-07,3.82355571268484e-06,ENSMUSG00000000627,Sema4f
ENSMUSG00000000628,3979.1175454235,0.030225012298238,0.0458032224243833,0.659888337510238,0.509325488885453,0.751885208941792,ENSMUSG00000000628,Hk2
ENSMUSG00000000682,3264.77974926233,-0.234494372180214,0.0615862736729219,-3.80757526304626,0.000140336035632718,0.00132058021217045,ENSMUSG00000000682,Cd52
ENSMUSG00000000693,41.0779831417938,-0.504329611203801,0.286068980791887,-1.76296503664163,0.0779063867341005,0.24009675746358,ENSMUSG00000000693,Loxl3
ENSMUSG00000000766,1.06013667716026,-3.4622671915654,1.94927515960948,-1.7761818666273,0.0757029460708293,NA,ENSMUSG00000000766,Oprm1
ENSMUSG00000000787,11608.7681818166,0.152725162934917,0.0381018536762341,4.00833944281769,6.11471889255279e-05,0.000638139606011346,ENSMUSG00000000787,Ddx3x
ENSMUSG00000000794,272.729461569946,1.36878456631008,0.122740925777519,11.1518188219563,7.01574437332058e-29,6.99802038753535e-27,ENSMUSG00000000794,Kcnn3
ENSMUSG00000000811,121.669707351026,-0.176240170785553,0.179313372644197,-0.982861279037218,0.325675717282669,0.596348424535377,ENSMUSG00000000811,Txnrd3
ENSMUSG00000000817,0.499928065473991,-1.50776460116752,2.838174406664,-0.531244520289984,0.595249345496358,NA,ENSMUSG00000000817,Fasl
ENSMUSG00000000823,567.277505008319,0.195790064942904,0.0789408360523998,2.4802127103511,0.0131304026803042,0.0609024453247983,ENSMUSG00000000823,Zfp512b
ENSMUSG00000000826,4522.41212290251,0.0374145941519245,0.035377314908531,1.05758716422263,0.2902436969271,0.561181243028198,ENSMUSG00000000826,Dnajc5
ENSMUSG00000000827,913.238334402814,0.0951627690329661,0.0663668443077931,1.43389022071962,0.151603593008783,0.372271481562899,ENSMUSG00000000827,Tpd52l2
ENSMUSG00000000838,1765.32784820498,-0.109285768844407,0.0485805429977773,-2.2495789898727,0.0244756834011526,0.0991584334798299,ENSMUSG00000000838,Fmr1
ENSMUSG00000000876,669.72087188852,0.137862161153594,0.0764023410324744,1.80442325837891,0.0711649796451428,0.225347703164665,ENSMUSG00000000876,Pxmp4
ENSMUSG00000000881,122.565066016685,-0.0379364100330689,0.165157945191891,-0.229697759856433,0.818326635746513,0.934160125326341,ENSMUSG00000000881,Dlg3
ENSMUSG00000000889,0,NA,NA,NA,NA,NA,ENSMUSG00000000889,Dbh
ENSMUSG00000000915,1698.87167022999,-0.406387330342595,0.0482083449302375,-8.42981294899627,3.46218181256511e-17,1.7087309820764e-15,ENSMUSG00000000915,Hip1r
ENSMUSG00000000916,263.845194251881,0.0844103052860799,0.112488166911267,0.75039275333435,0.45301819413425,0.709553786382835,ENSMUSG00000000916,Nsun5
ENSMUSG00000000938,21.8051944668436,0.561957521670568,0.408076798582879,1.37708765512293,0.168485148920407,0.401247869105247,ENSMUSG00000000938,Hoxa10
ENSMUSG00000000942,10.8939621133969,-0.0976258994395467,0.570714757533794,-0.171059006536669,0.864177368756229,0.953912246041382,ENSMUSG00000000942,Hoxa4
ENSMUSG00000000948,0.980966778517955,3.09557169240295,2.22311269131609,1.39244929170476,0.163786386885601,NA,ENSMUSG00000000948,NA
ENSMUSG00000001016,2114.14941565629,0.17398868952771,0.0610185134439211,2.85140819904788,0.0043526052595396,0.0249216238304515,ENSMUSG00000001016,Ilf2
ENSMUSG00000001017,2909.30404914062,-0.0663697498253693,0.0406054170333348,-1.63450481916941,0.102152895172059,0.28818125473368,ENSMUSG00000001017,Chtop
ENSMUSG00000001018,939.255234137658,0.184888274113379,0.0634135288652811,2.91559667821301,0.00355009098678667,0.0211366946234874,ENSMUSG00000001018,Snapin
ENSMUSG00000001020,1.23383267085802,-1.43877869340936,1.56994023664321,-0.916454435543172,0.359428595337438,NA,ENSMUSG00000001020,S100a4
ENSMUSG00000001021,1.25019179716384,-0.468800624166077,2.02944895826157,-0.230998972532747,0.817315600246449,NA,ENSMUSG00000001021,S100a3
ENSMUSG00000001023,3.78667414703062,-0.563759366978653,0.98686891105293,-0.571260641271145,0.56782297723178,0.791278019448286,ENSMUSG00000001023,S100a5
ENSMUSG00000001025,7125.53208407643,0.0740534797303327,0.0459130415491637,1.61290729674348,0.106764649694733,0.296425965574946,ENSMUSG00000001025,S100a6
ENSMUSG00000001052,1248.97512242218,0.0299816938071929,0.0572951215433691,0.523285281531317,0.600775741941382,0.812350304029186,ENSMUSG00000001052,Sec24b
ENSMUSG00000001082,2098.15212584606,0.159304789395078,0.0512599238789823,3.10778435354634,0.00188495554102241,0.0125346236538444,ENSMUSG00000001082,Mfsd10
ENSMUSG00000001089,333.330510505249,0.45295855487902,0.107400978839509,4.21745276228704,2.47077557709599e-05,0.000285873862864001,ENSMUSG00000001089,Luzp1
ENSMUSG00000001098,951.363813525255,6.04302014617838e-05,0.0623824094477281,0.000968705793777007,0.999227084724068,0.999977900479412,ENSMUSG00000001098,Kctd10
ENSMUSG00000001127,1811.77231547217,0.148660092549078,0.0555091206303729,2.67812011541282,0.00740366626469316,0.0388467007332405,ENSMUSG00000001127,Araf
ENSMUSG00000001128,4502.54136112243,-0.156842230287408,0.0371119604487997,-4.22619092041205,2.37680354260924e-05,0.000277249463939862,ENSMUSG00000001128,Cfp
ENSMUSG00000001131,62.1702283601837,-0.453875800586712,0.248774839657444,-1.82444414882022,0.0680849526952527,0.217743169672702,ENSMUSG00000001131,Timp1
ENSMUSG00000001134,65.8167806955629,0.0964049225856336,0.234530646056964,0.411054692452509,0.681032431241409,0.861617625033693,ENSMUSG00000001134,Uxt
ENSMUSG00000001138,623.478506904768,-0.0423312002162479,0.074872105521635,-0.565380122828467,0.571815241565427,0.793467884223601,ENSMUSG00000001138,Cnnm3
ENSMUSG00000001143,837.619677787585,-0.0962806394536747,0.0729675585910686,-1.31949925847539,0.187002257862465,0.428027390218531,ENSMUSG00000001143,Lman2l
ENSMUSG00000001156,6404.73030327745,0.2822990942926,0.0395692724886415,7.13430084855956,9.72803499144963e-13,3.28052881063974e-11,ENSMUSG00000001156,Mxd1
ENSMUSG00000001157,606.809001970305,-0.0422406434989742,0.0846780279920405,-0.498838299622951,0.617893303724094,0.823510118999932,ENSMUSG00000001157,Gmcl1
ENSMUSG00000001158,613.202120086137,0.180557604420332,0.0757214981215521,2.38449593443716,0.0171025369800837,0.074614935738155,ENSMUSG00000001158,Snrnp27
ENSMUSG00000001166,47.4525828053644,-0.00981738088401687,0.262155687641414,-0.0374486663720432,0.970127269708065,0.992338350072265,ENSMUSG00000001166,Oas1c
ENSMUSG00000001168,0.477290311557922,1.73115685841028,2.74309647391574,0.631095870988116,0.527977840745167,NA,ENSMUSG00000001168,Oas1h
ENSMUSG00000001173,1268.20509726488,0.252595782254767,0.0572766975060585,4.41009683262636,1.03324405758496e-05,0.000131071227438756,ENSMUSG00000001173,Ocrl
ENSMUSG00000001247,157.675969226012,0.022683363342048,0.179073871501372,0.126670424623473,0.899201254970877,0.968496373278476,ENSMUSG00000001247,Lsr
ENSMUSG00000001248,2161.85944937347,-0.0761056327333107,0.0530308798942511,-1.43511917745044,0.151253139606858,0.371796303739193,ENSMUSG00000001248,Gramd1a
ENSMUSG00000001249,61.5953911914085,-1.54819609275046,0.262511997788112,-5.89762032133896,3.68781340696863e-09,8.2225223163376e-08,ENSMUSG00000001249,Hpn
ENSMUSG00000001260,0,NA,NA,NA,NA,NA,ENSMUSG00000001260,Gabrg1
ENSMUSG00000001305,648.466196749425,0.164988821659082,0.0830212511434935,1.98730830223115,0.0468882422067894,0.164743412366161,ENSMUSG00000001305,Rrp15
ENSMUSG00000001333,3.75803540096067,0.847909510637138,1.05133855424749,0.806504724107683,0.419951885211168,0.681298418808599,ENSMUSG00000001333,Sync
ENSMUSG00000001334,1.9563984679936,-2.92988918738181,1.62021385359949,-1.80833485707626,0.0705543999148373,NA,ENSMUSG00000001334,Fndc5
ENSMUSG00000001376,675.749048909605,0.128525512835207,0.0742403662581559,1.7312079575185,0.0834146806009453,0.251214890493702,ENSMUSG00000001376,Vps50
ENSMUSG00000001403,3040.33660373004,0.168736986054439,0.041183000973916,4.09724842930488,4.18090140009966e-05,0.000456957574017813,ENSMUSG00000001403,Ube2c
ENSMUSG00000001415,2459.14460741275,0.0484397743307558,0.0505793858217926,0.957697954289612,0.338215088629161,0.60768414483313,ENSMUSG00000001415,Smg5
ENSMUSG00000001416,4193.57955775854,0.10174825712983,0.0378898046773895,2.68537296500098,0.00724489101427693,0.0381827515301937,ENSMUSG00000001416,Cct3
ENSMUSG00000001418,2131.40050323614,0.0910646333352229,0.0428284392498554,2.12626551259466,0.0334811579195257,0.127314387016623,ENSMUSG00000001418,Glmp
ENSMUSG00000001419,1770.05044689335,-0.0217318839639797,0.0597216459079549,-0.363886219704555,0.715942975341135,0.882335236614982,ENSMUSG00000001419,Mef2d
ENSMUSG00000001420,34.5705378684831,-0.268650913617441,0.300126215069095,-0.895126450568779,0.37071949588237,0.639212321426214,ENSMUSG00000001420,Tmem79
ENSMUSG00000001424,4363.4510584614,-0.0353175424544888,0.0441640657173398,-0.799689563921248,0.423890680919316,0.684757601839659,ENSMUSG00000001424,Snd1
ENSMUSG00000001467,1981.12460329932,0.133966491648512,0.050883234570228,2.63282184751077,0.00846787510899535,0.0429558803708993,ENSMUSG00000001467,Cyp51
ENSMUSG00000001517,1488.08979333507,0.123811493213881,0.054245425687691,2.28243195890295,0.0224638503060686,0.0925913203568098,ENSMUSG00000001517,Foxm1
ENSMUSG00000001518,245.479157621532,0.446562852318865,0.118135990286937,3.78007456689719,0.000156781397663919,0.00145939147766532,ENSMUSG00000001518,Itfg2
ENSMUSG00000001520,18.7353143493421,0.140875337724938,0.437275604173859,0.322166012419313,0.74732693109553,0.898092273852862,ENSMUSG00000001520,Nrip2
ENSMUSG00000001521,62.8407337024903,-0.382856121705699,0.229461250468012,-1.66850011025749,0.095216490060399,0.274689674540146,ENSMUSG00000001521,Tulp3
ENSMUSG00000001566,0,NA,NA,NA,NA,NA,ENSMUSG00000001566,Mnx1
ENSMUSG00000001569,864.962960442694,0.116212087400383,0.0640549210463785,1.81425697670037,0.0696381719171838,0.221737673752431,ENSMUSG00000001569,Nom1
ENSMUSG00000001604,2.40388286556895,-2.90202163743414,1.60108856462092,-1.81253036312906,0.0699042867522706,0.222286248746482,ENSMUSG00000001604,Tcea3
ENSMUSG00000001622,0,NA,NA,NA,NA,NA,ENSMUSG00000001622,Csn3
ENSMUSG00000001630,176.124870738027,0.0299675521488008,0.138947494307705,0.215675369304872,0.829240801817681,0.940428776323487,ENSMUSG00000001630,Stk38l
ENSMUSG00000001632,2383.00129261072,0.0579433608939977,0.0455082842513698,1.27324863697215,0.20292982661435,0.450448122979053,ENSMUSG00000001632,Brpf1
ENSMUSG00000001642,957.170180357315,0.178468665076802,0.0658873813773235,2.70869264108021,0.00675488847225798,0.0360615905144319,ENSMUSG00000001642,Akr1b3
ENSMUSG00000001674,927.187918467328,0.0937940471415873,0.0701387259189782,1.33726476939337,0.181136226580105,0.419669164565544,ENSMUSG00000001674,Ddx18
ENSMUSG00000001687,1600.67265426419,-0.334893264809233,0.0574062582274918,-5.83374139248206,5.41981021827795e-09,1.18609980666055e-07,ENSMUSG00000001687,Ubl3
ENSMUSG00000001739,782.603884460027,0.21322144514209,0.0707403343599231,3.01414245594643,0.00257706768623109,0.01623689720394,ENSMUSG00000001739,Cldn15
ENSMUSG00000001741,911.195805923283,-0.057439733397289,0.067830610735245,-0.846811384634094,0.39710026156074,0.663189247704938,ENSMUSG00000001741,Il16
ENSMUSG00000001761,462.723467430953,0.279087674928973,0.0836546552400531,3.33618821484723,0.000849356398453747,0.00629280784343058,ENSMUSG00000001761,Smo
ENSMUSG00000001763,169.317814726124,-3.04711417190165,0.187647084266293,-16.2385372723269,2.69268400950981e-59,5.67019414980333e-57,ENSMUSG00000001763,Tspan33
ENSMUSG00000001767,1073.97235659653,0.0464350559483308,0.0618742879016117,0.750474187632974,0.452969164250057,0.709553786382835,ENSMUSG00000001767,Crnkl1
ENSMUSG00000001768,690.701122833838,-0.679013388545644,0.0869159195292893,-7.81230173048825,5.61529351204365e-15,2.25468310678498e-13,ENSMUSG00000001768,Rin2
ENSMUSG00000001773,0,NA,NA,NA,NA,NA,ENSMUSG00000001773,Folh1
ENSMUSG00000001794,6223.86610413316,0.110193518745198,0.041576227814344,2.65039722307805,0.00803971842877995,0.0414164086089699,ENSMUSG00000001794,Capns1
ENSMUSG00000001802,1.00387150854161,2.662594270586,1.98748509284131,1.33968012146424,0.180349362964634,NA,ENSMUSG00000001802,Lrp3
ENSMUSG00000001815,0.1581569204699,1.80561171485363,4.37003319900783,0.413180319834544,0.679474505834184,NA,ENSMUSG00000001815,Evx2
ENSMUSG00000001819,0,NA,NA,NA,NA,NA,ENSMUSG00000001819,Hoxd13
ENSMUSG00000001823,0,NA,NA,NA,NA,NA,ENSMUSG00000001823,Hoxd12
ENSMUSG00000001827,1.84141471098847,-0.121606222959652,1.48380597443525,-0.0819556094629798,0.934682013168412,NA,ENSMUSG00000001827,Folr1
ENSMUSG00000001829,762.145136754005,0.205866608049305,0.0713669161517168,2.88462244342546,0.00391883332341221,0.0228944911052121,ENSMUSG00000001829,Clpb
ENSMUSG00000001844,635.305663738106,-0.0363836648364414,0.0786225393448049,-0.462763796993101,0.64353368372378,0.838836613384027,ENSMUSG00000001844,Zdhhc4
ENSMUSG00000001847,6350.36692639688,0.0498733491937755,0.0343319446615341,1.45268057738815,0.146312462106896,0.364796803060993,ENSMUSG00000001847,Rac1
ENSMUSG00000001855,1649.14087520281,-0.000232424960617572,0.0600092087238876,-0.0038731548967259,0.996909677232798,0.999819166857398,ENSMUSG00000001855,Nup214
ENSMUSG00000001864,16.528983177896,0.56337941681831,0.485953078241314,1.159328836556,0.246322171830878,0.509442102500681,ENSMUSG00000001864,Aif1l
ENSMUSG00000001865,1074.96196334413,-1.20872277913214,0.0641499856580695,-18.8421363891621,3.40922962975749e-79,1.11399517143386e-76,ENSMUSG00000001865,Cpa3
ENSMUSG00000001918,3601.49220357644,0.228686558765339,0.0399346350112088,5.7265218199979,1.02510582672082e-08,2.14909354292179e-07,ENSMUSG00000001918,Slc1a5
ENSMUSG00000001924,9966.18539009544,0.109322388890793,0.036247524101819,3.01599603282441,0.00256136611116055,0.0161702233639956,ENSMUSG00000001924,Uba1
ENSMUSG00000001930,572.650296897083,-1.07676849044134,0.0900488180125384,-11.9576082641241,5.92437832650833e-33,7.19736013102474e-31,ENSMUSG00000001930,Vwf
ENSMUSG00000001962,836.991520977928,0.113048003051218,0.0657248087831219,1.72002026547164,0.085428757911867,0.255596905648371,ENSMUSG00000001962,Fam50a
ENSMUSG00000001964,1381.72632877204,0.215106402010961,0.0606978827796167,3.54388641185351,0.000394275071799965,0.00324318626768791,ENSMUSG00000001964,Emd
ENSMUSG00000001985,0.17864122933065,0,4.40735632396697,0,1,NA,ENSMUSG00000001985,Grik3
ENSMUSG00000001986,1030.07698548109,0.278199357354107,0.0686834666877062,4.05045596517484,5.11179288141393e-05,0.00054733728072631,ENSMUSG00000001986,Gria3
ENSMUSG00000001988,27.294157316104,0.35396593952825,0.347845144518765,1.01759632154117,0.308869836190041,0.579918876111913,ENSMUSG00000001988,Npas1
ENSMUSG00000001998,573.594505399392,0.0888388024875328,0.0766123602061348,1.15958837775656,0.246216435137774,0.509420729119116,ENSMUSG00000001998,Ap4e1
ENSMUSG00000001999,563.53002177023,-0.13300044213893,0.0758190925897419,-1.75418140201963,0.0793994289267219,0.243019699131013,ENSMUSG00000001999,Blvra
ENSMUSG00000002006,23.4744884023207,-0.041549696942583,0.364169414660262,-0.114094416691597,0.909162948157841,0.971749109364283,ENSMUSG00000002006,Pdzd4
ENSMUSG00000002007,10.2357922990519,0.666677023933281,0.577781655208313,1.15385633642681,0.248559072856353,0.512365841719992,ENSMUSG00000002007,Srpk3
ENSMUSG00000002010,2375.25880484834,0.101777517240527,0.0468852332417943,2.1707798000203,0.0299478215966206,0.116832259139389,ENSMUSG00000002010,Idh3g
ENSMUSG00000002012,6.7602083017434,-1.1521832576112,0.682291184343384,-1.68869726599213,0.0912774598525649,0.267267085604984,ENSMUSG00000002012,Pnck
ENSMUSG00000002014,3215.33175557669,0.139966340292409,0.0402506884647083,3.47736512420479,0.000506367741279382,0.00400529275155544,ENSMUSG00000002014,Ssr4
ENSMUSG00000002015,2549.41974965597,0.0938827182570563,0.0456488856618887,2.05662672584003,0.0397221454007245,0.145274816602572,ENSMUSG00000002015,Bcap31
ENSMUSG00000002043,1041.85404249983,0.151395831074079,0.0629408469909107,2.40536691690758,0.0161562353140006,0.0713189423240669,ENSMUSG00000002043,Trappc6a
ENSMUSG00000002068,711.326182204165,-0.00804838360371585,0.0688534896023571,-0.116891440799833,0.906946080907154,0.97132817107775,ENSMUSG00000002068,Ccne1
ENSMUSG00000002083,351.203794787945,0.043043066765471,0.0937814396204688,0.458972126464098,0.646254182484174,0.840733749755634,ENSMUSG00000002083,Bbc3
ENSMUSG00000002100,85.1492410399774,-0.133353693444462,0.203307854023916,-0.655920028690949,0.511875580617768,0.753539381999996,ENSMUSG00000002100,Mybpc3
ENSMUSG00000002102,3376.1032910277,0.0543495223207007,0.0433583288091396,1.2534967055567,0.210024997273317,0.460949226695063,ENSMUSG00000002102,Psmc3
ENSMUSG00000002103,716.673062014475,-0.093231545881691,0.07672822752281,-1.21508796555967,0.224332543018579,0.479858956578794,ENSMUSG00000002103,Acp2
ENSMUSG00000002104,54.8480918719613,-1.30079985566016,0.260769612044651,-4.9883107370556,6.09095426628033e-07,9.50871212969891e-06,ENSMUSG00000002104,Rapsn
ENSMUSG00000002105,288.899256202441,0.0127594030847697,0.109305040445226,0.116732064988015,0.907072379787359,0.971343414042831,ENSMUSG00000002105,Slc39a13
ENSMUSG00000002107,4672.67009884422,-0.12388409216538,0.041968844535186,-2.95181088584694,0.00315916349475913,0.0191408141153053,ENSMUSG00000002107,Celf2
ENSMUSG00000002108,46.6805935150096,0.692503850177774,0.291966555892437,2.37186018809942,0.017698786514379,0.0767568425676227,ENSMUSG00000002108,Nr1h3
ENSMUSG00000002109,266.619230382366,0.056135524156771,0.112297627682865,0.499881656585844,0.617158409142745,0.822877878856993,ENSMUSG00000002109,Ddb2
ENSMUSG00000002111,7392.79529694562,0.185347132034596,0.0334870385695893,5.53489170591859,3.11420709162577e-08,6.03481112479465e-07,ENSMUSG00000002111,Spi1
ENSMUSG00000002204,2906.67023100365,-0.0212285885300322,0.0412682673341963,-0.514404647961594,0.606969110297247,0.816762182501663,ENSMUSG00000002204,Napsa
ENSMUSG00000002205,1191.97450699053,0.0198755295816613,0.0585549865207594,0.339433595029774,0.734283114019174,0.892531066119064,ENSMUSG00000002205,Vrk3
ENSMUSG00000002210,781.287293119409,-0.194827811207562,0.0743520788707099,-2.62034114131962,0.00878418455233848,0.0442054874232392,ENSMUSG00000002210,Smg9
ENSMUSG00000002221,1639.0697970256,-0.0814631052212125,0.0535035648606336,-1.52257341045233,0.127865466276498,0.335359302085829,ENSMUSG00000002221,Paxip1
ENSMUSG00000002222,1873.06342259696,-0.0793166674889194,0.045066962637057,-1.75997366691182,0.078412271525226,0.241088476629799,ENSMUSG00000002222,Rmnd5a
ENSMUSG00000002227,217.147339378003,-0.267288214018956,0.127604577064447,-2.09466008326614,0.0362012200043105,0.135750993573742,ENSMUSG00000002227,Mov10
ENSMUSG00000002228,8.66409097689274,-0.835194684641467,0.756648353271893,-1.10380823671911,0.26967633110451,0.538330085010815,ENSMUSG00000002228,Ppm1j
ENSMUSG00000002233,106.293614313219,-0.67782597747584,0.168741094610515,-4.01695851885034,5.89540964475139e-05,0.000620032206366972,ENSMUSG00000002233,Rhoc
ENSMUSG00000002240,0.0793286117506472,-0.999003219976516,4.40735632396697,-0.226667223283942,0.820682515792795,NA,ENSMUSG00000002240,Prr27
ENSMUSG00000002265,0.293343286047082,2.70293027494602,4.00385974900883,0.675081157779101,0.499624204029506,NA,ENSMUSG00000002265,Peg3
ENSMUSG00000002266,0,NA,NA,NA,NA,NA,ENSMUSG00000002266,Zim1
